"","x","y","state","color"
"111",8.2576847076416,7.37620687484741,"scData_initial",25
"112",8.8903694152832,-0.77370947599411,"scData_initial",76
"113",4.09538793563843,9.04391860961914,"scData_initial",83
"114",10.4233369827271,4.59194183349609,"scData_initial",47
"115",-4.68105268478394,-9.71678256988525,"scData_initial",5
"116",-11.8887348175049,7.5072717666626,"scData_initial",9
"117",9.11709117889404,5.15716218948364,"scData_initial",99
"118",8.73467445373535,-0.874300897121429,"scData_initial",4
"119",-4.1362099647522,2.76324892044067,"scData_initial",66
"120",8.36473846435547,0.726276338100433,"scData_initial",89
"121",8.96539306640625,-2.22069525718689,"scData_initial",90
"122",9.56261444091797,1.99874269962311,"scData_initial",81
"123",5.06657123565674,8.80067348480225,"scData_initial",83
"124",3.36647701263428,-6.1651177406311,"scData_initial",1
"125",-10.7702007293701,-1.57752668857574,"scData_initial",47
"126",6.9472393989563,-1.65595805644989,"scData_initial",93
"127",7.76522827148438,8.34858894348145,"scData_initial",65
"128",-4.72505187988281,-6.53667259216309,"scData_initial",70
"129",-5.98886156082153,-15.9143037796021,"scData_initial",90
"130",-3.60943365097046,-4.97847270965576,"scData_initial",70
"131",-6.37919759750366,2.70003294944763,"scData_initial",34
"132",-7.52522802352905,1.77798092365265,"scData_initial",54
"133",-3.11516761779785,-8.17797088623047,"scData_initial",39
"134",8.15371608734131,3.51291298866272,"scData_initial",38
"135",4.9097466468811,9.16771125793457,"scData_initial",58
"136",-0.29727578163147,-7.44212818145752,"scData_initial",3
"137",8.88980007171631,-2.52318644523621,"scData_initial",89
"138",10.5944671630859,2.81398367881775,"scData_initial",55
"139",-1.38667750358582,-9.03831577301025,"scData_initial",6
"140",-4.18179082870483,-2.36238121986389,"scData_initial",7
"141",6.7281641960144,4.0892391204834,"scData_initial",79
"142",1.82125890254974,-7.18995475769043,"scData_initial",30
"143",6.19684267044067,6.68913650512695,"scData_initial",59
"144",4.0311918258667,-6.52796316146851,"scData_initial",53
"145",10.49387550354,1.86003541946411,"scData_initial",15
"146",-3.94295859336853,-8.14676952362061,"scData_initial",21
"147",5.56665754318237,7.09393882751465,"scData_initial",78
"148",-8.44743919372559,6.89197731018066,"scData_initial",64
"149",-4.236976146698,-2.41104030609131,"scData_initial",15
"150",-3.57637166976929,4.22513914108276,"scData_initial",4
"151",5.77688217163086,7.92911195755005,"scData_initial",17
"152",9.41281700134277,2.58101010322571,"scData_initial",60
"153",5.80033302307129,-5.43454885482788,"scData_initial",77
"154",-5.91482543945312,2.49664521217346,"scData_initial",54
"155",8.86437129974365,-0.0464237853884697,"scData_initial",32
"156",-10.7148904800415,7.72930288314819,"scData_initial",99
"157",4.47880744934082,-7.17847633361816,"scData_initial",17
"158",6.39978885650635,0.351993411779404,"scData_initial",10
"159",-4.0767822265625,-9.76107215881348,"scData_initial",35
"160",7.31703424453735,-0.275813162326813,"scData_initial",66
"161",9.75929355621338,1.32222211360931,"scData_initial",67
"162",-10.2511653900146,7.22418546676636,"scData_initial",71
"163",-4.22752666473389,3.63344573974609,"scData_initial",43
"164",9.2108736038208,3.38347840309143,"scData_initial",54
"165",8.8918924331665,5.74112319946289,"scData_initial",58
"166",5.60723209381104,5.01913833618164,"scData_initial",4
"167",6.69715452194214,-1.29774117469788,"scData_initial",4
"168",7.61072111129761,8.6138162612915,"scData_initial",26
"169",-3.56170415878296,-3.16766357421875,"scData_initial",68
"170",7.21012830734253,1.67407560348511,"scData_initial",18
"171",-6.27043771743774,-11.5644950866699,"scData_initial",23
"172",-4.44752931594849,4.75809717178345,"scData_initial",20
"173",-7.40308570861816,7.23313283920288,"scData_initial",87
"174",-2.58789110183716,4.3107442855835,"scData_initial",60
"175",-5.9061164855957,2.674724817276,"scData_initial",70
"176",-1.27740836143494,-8.96918869018555,"scData_initial",45
"177",0.190084099769592,-7.86406850814819,"scData_initial",85
"178",-1.49557077884674,-8.16518592834473,"scData_initial",75
"179",-3.93875551223755,-8.17080307006836,"scData_initial",68
"180",-9.50582599639893,-2.87071013450623,"scData_initial",67
"181",-5.35895776748657,-10.627124786377,"scData_initial",75
"182",8.99459838867188,3.76838302612305,"scData_initial",12
"183",-3.32998394966125,3.72866153717041,"scData_initial",70
"184",-10.3503570556641,7.83650350570679,"scData_initial",61
"185",-6.66281127929688,1.18101942539215,"scData_initial",67
"186",-8.33944702148438,2.66327548027039,"scData_initial",71
"187",9.24012279510498,2.17945170402527,"scData_initial",44
"188",8.89812850952148,-2.21487069129944,"scData_initial",11
"189",9.65847969055176,1.96385014057159,"scData_initial",28
"190",7.67516565322876,8.53463840484619,"scData_initial",65
"191",5.60152578353882,-2.14232754707336,"scData_initial",56
"192",-5.40860033035278,7.01596450805664,"scData_initial",46
"193",-5.27449798583984,-2.87800312042236,"scData_initial",65
"194",9.47906684875488,5.80069732666016,"scData_initial",82
"195",-2.70401334762573,4.14737224578857,"scData_initial",35
"196",-0.723890244960785,-6.86358690261841,"scData_initial",40
"197",-2.73220062255859,4.64119577407837,"scData_initial",33
"198",-7.16034317016602,6.9994797706604,"scData_initial",20
"199",-5.57752990722656,4.49875640869141,"scData_initial",19
"200",4.26969718933105,-6.32481145858765,"scData_initial",5
"201",-6.9160041809082,3.82185029983521,"scData_initial",65
"202",-0.585787355899811,-6.89463758468628,"scData_initial",41
"203",4.34683752059937,7.9101185798645,"scData_initial",76
"204",-3.35719084739685,3.90373349189758,"scData_initial",86
"205",-3.54767060279846,4.60749053955078,"scData_initial",71
"206",-4.4386134147644,-3.10614538192749,"scData_initial",78
"207",5.19695854187012,-5.17652082443237,"scData_initial",59
"208",-6.92968463897705,-12.009970664978,"scData_initial",54
"209",-5.72527360916138,-10.1895637512207,"scData_initial",98
"210",-10.8599548339844,0.554097056388855,"scData_initial",16
"211",0.202090233564377,-7.26506948471069,"scData_initial",78
"212",8.70321273803711,3.26275730133057,"scData_initial",29
"213",8.62825965881348,6.01434755325317,"scData_initial",83
"214",-10.7502403259277,-0.450923800468445,"scData_initial",38
"215",-11.1152753829956,0.0910438522696495,"scData_initial",42
"216",4.86942052841187,9.20910930633545,"scData_initial",12
"217",3.54950213432312,-7.2011775970459,"scData_initial",96
"218",-5.28106117248535,-9.94993495941162,"scData_initial",70
"219",8.31408596038818,6.78859376907349,"scData_initial",97
"220",6.91263341903687,0.704121291637421,"scData_initial",25
"221",8.12382698059082,-1.18099570274353,"scData_initial",14
"222",-9.26836204528809,6.80689668655396,"scData_initial",35
"223",-4.6139349937439,-4.74357748031616,"scData_initial",98
"224",-6.55675935745239,6.60610485076904,"scData_initial",4
"225",4.82939672470093,9.7722749710083,"scData_initial",95
"226",5.11506223678589,-6.77743148803711,"scData_initial",85
"227",6.81624841690063,4.15867280960083,"scData_initial",23
"228",10.6300582885742,3.46553373336792,"scData_initial",64
"229",-5.15513896942139,-5.85547733306885,"scData_initial",7
"230",7.09744930267334,9.02454662322998,"scData_initial",86
"231",5.50048303604126,-6.67464351654053,"scData_initial",43
"232",8.20065879821777,-3.13304448127747,"scData_initial",11
"233",7.627610206604,4.15397167205811,"scData_initial",16
"234",9.12638759613037,4.75338125228882,"scData_initial",88
"235",4.49586296081543,8.04342842102051,"scData_initial",49
"236",-10.7182588577271,-0.26141232252121,"scData_initial",65
"237",4.19396448135376,8.13049411773682,"scData_initial",48
"238",7.16827344894409,3.64265131950378,"scData_initial",97
"239",-9.50080490112305,6.89768838882446,"scData_initial",94
"240",9.46349620819092,6.1009783744812,"scData_initial",22
"241",-6.89425897598267,1.91886746883392,"scData_initial",93
"242",-10.9402332305908,7.70677137374878,"scData_initial",26
"243",5.72414207458496,9.84869384765625,"scData_initial",100
"244",-10.432110786438,-1.93709099292755,"scData_initial",78
"245",-10.9749956130981,6.50808906555176,"scData_initial",17
"246",5.7516884803772,-1.04812693595886,"scData_initial",19
"247",-8.7269344329834,2.5889880657196,"scData_initial",86
"248",3.81449580192566,-6.03565883636475,"scData_initial",24
"249",7.43856573104858,4.99605512619019,"scData_initial",8
"250",8.53360939025879,7.36837339401245,"scData_initial",55
"251",-6.22668695449829,1.22508072853088,"scData_initial",67
"252",6.1675591468811,8.5696268081665,"scData_initial",23
"253",8.66922760009766,2.59205508232117,"scData_initial",81
"254",-1.90281772613525,-9.57979965209961,"scData_initial",73
"255",-5.16731739044189,-9.94517230987549,"scData_initial",33
"256",5.72216176986694,-5.27208757400513,"scData_initial",86
"257",-6.18738555908203,-4.70333051681519,"scData_initial",32
"258",6.63432836532593,-0.452217191457748,"scData_initial",50
"259",8.01922702789307,7.79326343536377,"scData_initial",41
"260",7.13397789001465,7.57277822494507,"scData_initial",13
"261",6.55607128143311,-3.0984218120575,"scData_initial",58
"262",-4.05757284164429,-8.05273342132568,"scData_initial",13
"263",7.80498743057251,-2.54864430427551,"scData_initial",49
"264",-0.520603775978088,-7.97666358947754,"scData_initial",50
"265",7.77529001235962,8.3744068145752,"scData_initial",67
"266",8.95688629150391,6.25488042831421,"scData_initial",48
"267",2.35279107093811,-6.94108247756958,"scData_initial",10
"268",-1.79756212234497,-9.43640041351318,"scData_initial",79
"269",-5.84817218780518,2.68567323684692,"scData_initial",41
"270",4.8113751411438,7.26529455184937,"scData_initial",42
"271",-8.96806335449219,1.54881656169891,"scData_initial",56
"272",-4.0852370262146,2.61347937583923,"scData_initial",15
"273",9.1972827911377,2.49635720252991,"scData_initial",41
"274",-5.98801231384277,-12.2471532821655,"scData_initial",16
"275",-8.78168296813965,1.40087473392487,"scData_initial",31
"276",2.2710702419281,-7.72530317306519,"scData_initial",3
"277",-4.44352293014526,2.29500770568848,"scData_initial",63
"278",-6.65946054458618,2.2188036441803,"scData_initial",89
"279",6.13583517074585,6.6407904624939,"scData_initial",21
"280",-7.43286323547363,1.56621706485748,"scData_initial",6
"281",-8.61094379425049,3.01109933853149,"scData_initial",42
"282",-0.502030313014984,-7.96183252334595,"scData_initial",46
"283",7.86729907989502,-2.78609204292297,"scData_initial",49
"284",4.30483627319336,8.21106052398682,"scData_initial",8
"285",-3.43954968452454,4.38411474227905,"scData_initial",61
"286",9.81811904907227,4.36312675476074,"scData_initial",56
"287",-6.72949886322021,2.06938195228577,"scData_initial",58
"288",9.20424747467041,2.67014455795288,"scData_initial",50
"289",-4.47029542922974,-7.60852241516113,"scData_initial",91
"290",8.36077499389648,2.761474609375,"scData_initial",82
"291",-4.32900953292847,-4.10495281219482,"scData_initial",37
"292",-3.36372756958008,4.44809103012085,"scData_initial",8
"293",9.54584789276123,2.26273369789124,"scData_initial",6
"294",5.97645807266235,5.16181373596191,"scData_initial",37
"295",6.54620265960693,7.00762367248535,"scData_initial",40
"296",5.90011882781982,7.12314748764038,"scData_initial",29
"297",-6.83718490600586,-12.8559951782227,"scData_initial",4
"298",-0.392897039651871,-7.79673385620117,"scData_initial",76
"299",9.27690410614014,5.5513858795166,"scData_initial",13
"300",3.16886973381042,-6.31024074554443,"scData_initial",50
"301",-4.56263113021851,-3.8676769733429,"scData_initial",81
"302",-7.93833827972412,3.14468312263489,"scData_initial",48
"303",-1.18228268623352,-7.98836421966553,"scData_initial",5
"304",1.28802692890167,-7.73061609268188,"scData_initial",90
"305",-2.82191514968872,-9.37704086303711,"scData_initial",79
"306",-9.66438102722168,7.73441219329834,"scData_initial",46
"307",5.99541759490967,4.25442934036255,"scData_initial",14
"308",6.34342336654663,6.88179349899292,"scData_initial",71
"309",-8.94521903991699,7.58778476715088,"scData_initial",26
"310",8.55399799346924,-3.11469292640686,"scData_initial",20
"311",-4.00310039520264,4.69297504425049,"scData_initial",68
"312",-2.06396198272705,-8.15583992004395,"scData_initial",23
"313",-9.0567798614502,6.29376697540283,"scData_initial",53
"314",-10.8198289871216,-0.694702923297882,"scData_initial",89
"315",7.01835775375366,4.63945245742798,"scData_initial",86
"316",-8.91219615936279,6.28310918807983,"scData_initial",7
"317",-10.0897302627563,6.3184700012207,"scData_initial",35
"318",5.45087575912476,-6.67416048049927,"scData_initial",77
"319",7.98132228851318,-2.97269725799561,"scData_initial",48
"320",8.38679599761963,7.64061546325684,"scData_initial",85
"321",6.70088863372803,-3.50381422042847,"scData_initial",94
"322",-10.2591867446899,7.87275791168213,"scData_initial",59
"323",-9.84371566772461,0.967842221260071,"scData_initial",54
"324",8.06363582611084,-2.49810934066772,"scData_initial",98
"325",-5.43595123291016,3.00197887420654,"scData_initial",90
"326",6.44820976257324,-5.43636751174927,"scData_initial",61
"327",10.6122341156006,1.91647291183472,"scData_initial",5
"328",5.3493971824646,-6.87468576431274,"scData_initial",27
"329",8.07296180725098,0.210996374487877,"scData_initial",10
"330",7.94138050079346,2.42049479484558,"scData_initial",81
"331",6.42064380645752,-4.48472881317139,"scData_initial",79
"332",-6.90964937210083,7.21388721466064,"scData_initial",39
"333",-10.6355714797974,-0.220595359802246,"scData_initial",25
"334",5.55739641189575,7.02937030792236,"scData_initial",14
"335",-3.17553615570068,3.67686676979065,"scData_initial",9
"336",-4.02659940719604,-8.10927200317383,"scData_initial",14
"337",10.6859493255615,2.54184532165527,"scData_initial",91
"338",-9.56801319122314,2.24285459518433,"scData_initial",64
"339",-5.54083395004272,-6.2613730430603,"scData_initial",96
"340",-4.68912553787231,-10.2426958084106,"scData_initial",60
"341",-3.94473385810852,4.36059474945068,"scData_initial",67
"342",-3.90579390525818,-4.27219200134277,"scData_initial",83
"343",-5.96868133544922,2.2774133682251,"scData_initial",18
"344",7.91540813446045,2.34199833869934,"scData_initial",42
"345",-7.04214572906494,-13.1067571640015,"scData_initial",98
"346",-4.28702878952026,-4.08676815032959,"scData_initial",92
"347",9.47789192199707,2.74606394767761,"scData_initial",35
"348",-5.73828649520874,7.37122106552124,"scData_initial",1
"349",-5.41025304794312,-2.95440816879272,"scData_initial",60
"350",-10.7450485229492,-0.68970650434494,"scData_initial",4
"351",9.27577781677246,0.247998595237732,"scData_initial",84
"352",9.64743232727051,2.23294830322266,"scData_initial",40
"353",8.33892631530762,-0.0132546285167336,"scData_initial",3
"354",4.16356945037842,-7.63931035995483,"scData_initial",4
"355",8.8216552734375,0.675783634185791,"scData_initial",69
"356",-4.28996419906616,-2.38584184646606,"scData_initial",87
"357",-2.91265463829041,-8.11344051361084,"scData_initial",49
"358",-6.64926671981812,7.52715921401978,"scData_initial",22
"359",-11.8129005432129,7.47058868408203,"scData_initial",45
"360",-2.79751563072205,4.36401510238647,"scData_initial",76
"361",0.0968941748142242,-7.36968564987183,"scData_initial",8
"362",-4.19288444519043,-3.81659626960754,"scData_initial",45
"363",-6.78308582305908,6.36401128768921,"scData_initial",4
"364",5.70002031326294,-5.83752059936523,"scData_initial",80
"365",9.45547294616699,4.72886753082275,"scData_initial",3
"366",8.89670658111572,-2.70007300376892,"scData_initial",72
"367",-6.85671329498291,3.39724802970886,"scData_initial",45
"368",-5.74005842208862,4.10200595855713,"scData_initial",54
"369",-8.17280197143555,2.55876708030701,"scData_initial",70
"370",-6.45734310150146,-12.5270090103149,"scData_initial",94
"371",-3.01835966110229,-8.28012752532959,"scData_initial",1
"372",-1.26073932647705,-7.98025941848755,"scData_initial",49
"373",-9.49658298492432,5.97213840484619,"scData_initial",50
"374",6.36254930496216,-4.56885004043579,"scData_initial",50
"375",7.36069679260254,3.61590671539307,"scData_initial",38
"376",7.70137166976929,1.32096016407013,"scData_initial",89
"377",-5.35496950149536,6.74400615692139,"scData_initial",39
"378",-4.79841041564941,-5.76701974868774,"scData_initial",27
"379",-2.75336027145386,-3.06858420372009,"scData_initial",45
"380",7.61919784545898,-4.58079957962036,"scData_initial",32
"381",9.22441101074219,1.51194798946381,"scData_initial",84
"382",8.73011016845703,3.6186728477478,"scData_initial",78
"383",9.18113327026367,6.56056213378906,"scData_initial",5
"384",5.6206955909729,-6.55331802368164,"scData_initial",85
"385",8.28645133972168,4.90109443664551,"scData_initial",77
"386",-0.502794444561005,-6.93511056900024,"scData_initial",17
"387",-8.49481773376465,1.66500675678253,"scData_initial",54
"388",-7.95536756515503,3.88919591903687,"scData_initial",64
"389",5.99109888076782,4.83863019943237,"scData_initial",67
"390",-6.24352502822876,6.19692945480347,"scData_initial",48
"391",-3.7131199836731,-10.0679903030396,"scData_initial",32
"392",-10.4566640853882,5.93337821960449,"scData_initial",93
"393",8.65649127960205,4.58628606796265,"scData_initial",67
"394",7.12572526931763,-3.9324996471405,"scData_initial",15
"395",8.86222267150879,7.1105318069458,"scData_initial",43
"396",-3.55995416641235,-2.36922407150269,"scData_initial",30
"397",9.14827346801758,1.26600158214569,"scData_initial",89
"398",6.32944393157959,8.8945951461792,"scData_initial",67
"399",6.55594635009766,8.09380149841309,"scData_initial",56
"400",8.06443881988525,-1.41996741294861,"scData_initial",72
"401",9.04993915557861,0.0415586680173874,"scData_initial",77
"402",-5.88852453231812,6.69550800323486,"scData_initial",92
"403",-10.5291910171509,0.754569888114929,"scData_initial",94
"404",-8.76153182983398,6.19033861160278,"scData_initial",45
"405",-4.57630825042725,-10.5404767990112,"scData_initial",93
"406",-6.38232707977295,1.46595358848572,"scData_initial",95
"407",5.08343362808228,-6.61096239089966,"scData_initial",55
"408",-4.2328200340271,-2.6316614151001,"scData_initial",84
"409",6.41799736022949,7.49372005462646,"scData_initial",75
"410",-3.96505212783813,-3.57215166091919,"scData_initial",25
"411",-5.88218212127686,6.13811922073364,"scData_initial",59
"412",-6.10233640670776,-12.9810523986816,"scData_initial",42
"413",4.54358530044556,9.42663669586182,"scData_initial",8
"414",7.44919347763062,5.26156806945801,"scData_initial",19
"415",-9.08663368225098,6.35842847824097,"scData_initial",70
"416",6.03861331939697,-5.3918981552124,"scData_initial",42
"417",5.2621865272522,7.52412128448486,"scData_initial",92
"418",6.11557912826538,-3.24388384819031,"scData_initial",59
"419",2.37105846405029,-7.05312776565552,"scData_initial",23
"420",3.43957901000977,-5.87642431259155,"scData_initial",80
"421",-10.5715560913086,5.30817174911499,"scData_initial",16
"422",-9.2221212387085,2.08464360237122,"scData_initial",68
"423",6.19405364990234,6.88455200195312,"scData_initial",67
"424",7.49236917495728,7.20705127716064,"scData_initial",63
"425",9.11459636688232,0.371061146259308,"scData_initial",94
"426",8.95837306976318,1.78058409690857,"scData_initial",28
"427",-5.09682989120483,-10.8853254318237,"scData_initial",72
"428",5.01090526580811,-5.97472906112671,"scData_initial",53
"429",-9.99532890319824,-2.57976865768433,"scData_initial",38
"430",1.4488959312439,-7.77560234069824,"scData_initial",49
"431",7.32772541046143,-2.10138320922852,"scData_initial",8
"432",-6.59934186935425,2.82287216186523,"scData_initial",30
"433",1.4235155582428,-7.56974601745605,"scData_initial",47
"434",9.13580513000488,0.415568977594376,"scData_initial",13
"435",4.26795816421509,8.12441635131836,"scData_initial",31
"436",-7.5503134727478,3.85761260986328,"scData_initial",56
"437",-9.25223255157471,7.2848105430603,"scData_initial",24
"438",9.34969711303711,3.71133708953857,"scData_initial",6
"439",7.9922571182251,1.26981604099274,"scData_initial",62
"440",7.54972791671753,2.60991859436035,"scData_initial",61
"441",6.61754179000854,-5.42647743225098,"scData_initial",84
"442",-11.1995429992676,-1.82772624492645,"scData_initial",93
"443",-6.80034589767456,-13.1951971054077,"scData_initial",81
"444",-9.97217082977295,1.54989147186279,"scData_initial",5
"445",-8.46271896362305,1.2984391450882,"scData_initial",38
"446",6.75589323043823,-2.8720874786377,"scData_initial",74
"447",-9.40477848052979,-2.32459545135498,"scData_initial",76
"448",-9.03352165222168,2.53296208381653,"scData_initial",94
"449",-0.422347784042358,-6.56532955169678,"scData_initial",97
"450",4.03242635726929,-7.16147613525391,"scData_initial",39
"451",9.63924884796143,3.92114686965942,"scData_initial",34
"452",-7.09880924224854,6.78707027435303,"scData_initial",90
"453",8.46842861175537,-3.41174364089966,"scData_initial",18
"454",-2.54253315925598,-8.74250602722168,"scData_initial",44
"455",-3.12852215766907,-2.78317904472351,"scData_initial",93
"456",5.97399759292603,4.20012331008911,"scData_initial",62
"457",-9.45622062683105,1.56163287162781,"scData_initial",73
"458",7.1954345703125,-1.49706602096558,"scData_initial",51
"459",7.59904718399048,8.05755043029785,"scData_initial",11
"460",2.65081167221069,-7.62138891220093,"scData_initial",6
"461",5.35029220581055,9.66868686676025,"scData_initial",10
"462",8.9392032623291,7.17635488510132,"scData_initial",93
"463",7.32004880905151,2.20094466209412,"scData_initial",44
"464",7.53429412841797,1.1816817522049,"scData_initial",81
"465",-9.2318286895752,7.01832485198975,"scData_initial",74
"466",9.50388622283936,2.51889419555664,"scData_initial",14
"467",-3.24173474311829,-3.1302182674408,"scData_initial",73
"468",8.50409889221191,3.15525960922241,"scData_initial",84
"469",6.42727613449097,-5.72805547714233,"scData_initial",19
"470",9.16018581390381,-1.18203699588776,"scData_initial",50
"471",-0.485970884561539,-7.96288108825684,"scData_initial",79
"472",-9.38975143432617,6.19347476959229,"scData_initial",80
"473",6.42075490951538,9.53104782104492,"scData_initial",5
"474",-0.290755212306976,-6.54578351974487,"scData_initial",28
"475",-7.34929227828979,7.44879245758057,"scData_initial",67
"476",-7.24769020080566,2.1880943775177,"scData_initial",64
"477",7.74915552139282,3.69770050048828,"scData_initial",44
"478",-6.50150585174561,-13.8098802566528,"scData_initial",65
"479",10.7600183486938,2.71392059326172,"scData_initial",27
"480",-4.86820316314697,2.48943877220154,"scData_initial",89
"481",-6.69242143630981,-10.6865720748901,"scData_initial",69
"482",-9.45654773712158,6.31164312362671,"scData_initial",79
"483",8.91448783874512,6.95068788528442,"scData_initial",74
