"","UMAP_1","UMAP_2","V1","V2","V1_scaled","V2_scaled","UMAP_1_scaled","UMAP_2_scaled","V1_scaled_5x","V2_scaled_5x"
"15",8.94168281555176,-1.66181206703186,211,455,-1.97132711926637,-0.796426935493721,1.31265519414045,-0.256418049842887,-9.85663559633183,-3.9821346774686
"16",1.45042860507965,-7.5729513168335,211,459,-1.97132711926637,-0.774268534462963,0.258641706813148,-1.2077624236335,-9.85663559633183,-3.87134267231481
"17",-6.53641223907471,1.42200303077698,211,467,-1.97132711926637,-0.729951732401447,-0.865100424258485,0.239894085454795,-9.85663559633183,-3.64975866200723
"18",-6.41141176223755,-15.1080160140991,211,469,-1.97132711926637,-0.718872531886067,-0.847512956952339,-2.42046290368605,-9.85663559633183,-3.59436265943034
"19",4.33345413208008,8.8417797088623,211,470,-1.97132711926637,-0.713332931628378,0.664281097012917,1.43404000203359,-9.85663559633183,-3.56666465814189
"20",6.02739143371582,8.91880035400391,211,476,-1.97132711926637,-0.680095330082241,0.902616723124098,1.446435777928,-9.85663559633183,-3.4004766504112
"21",6.12196826934814,8.75672340393066,211,484,-1.97132711926637,-0.635778528020724,0.915923608399177,1.42035095940871,-9.85663559633183,-3.17889264010362
"22",-4.81134080886841,3.00171375274658,212,458,-1.96201525954285,-0.779808134720652,-0.622384251111045,0.494134231736736,-9.81007629771426,-3.89904067360326
"23",9.35626888275146,5.86699771881104,212,461,-1.96201525954285,-0.763189333947584,1.37098712284147,0.955275758815351,-9.81007629771426,-3.81594666973792
"24",-6.93479204177856,-11.2217512130737,212,463,-1.96201525954285,-0.752110133432205,-0.921152144482006,-1.79500374982835,-9.81007629771426,-3.76055066716102
"25",-0.569035947322845,-6.83030843734741,212,464,-1.96201525954285,-0.746570533174515,-0.0254953436204241,-1.08824077217546,-9.81007629771426,-3.73285266587258
"26",-1.74849617481232,-9.31410694122314,212,466,-1.96201525954285,-0.735491332659136,-0.191444456093766,-1.48798566608419,-9.81007629771426,-3.67745666329568
"27",-10.2233648300171,0.921373546123505,212,472,-1.96201525954285,-0.702253731112999,-1.38385171059945,0.159322299974566,-9.81007629771426,-3.51126865556499
"28",-9.33062171936035,2.30614423751831,212,476,-1.96201525954285,-0.680095330082241,-1.25824346758517,0.382188612300535,-9.81007629771426,-3.4004766504112
"29",8.79703235626221,5.60747766494751,212,479,-1.96201525954285,-0.663476529309172,1.29230298998936,0.913508354480022,-9.81007629771426,-3.31738264654586
"30",-6.17179536819458,-12.1531562805176,212,483,-1.96201525954285,-0.641318128278414,-0.813799121590435,-1.94490496737495,-9.81007629771426,-3.20659064139207
"31",6.90199661254883,-3.84174180030823,213,456,-1.95270339981934,-0.790887335236031,1.02567297360985,-0.607258014758438,-9.76351699909668,-3.95443667618016
"32",-4.798743724823,-3.29747629165649,213,461,-1.95270339981934,-0.763189333947584,-0.620611851441802,-0.519663406067484,-9.76351699909668,-3.81594666973792
"33",9.66787147521973,-1.00586485862732,213,472,-1.95270339981934,-0.702253731112999,1.41482935885698,-0.150849282157325,-9.76351699909668,-3.51126865556499
"34",-4.33832454681396,-6.36861133575439,213,483,-1.95270339981934,-0.641318128278414,-0.555831240637367,-1.01393480145912,-9.76351699909668,-3.20659064139207
"35",-6.9771556854248,-11.7956027984619,214,456,-1.94339154009582,-0.790887335236031,-0.927112675325165,-1.8873599698528,-9.7169577004791,-3.95443667618016
"36",-11.2149267196655,-1.05941867828369,214,470,-1.94339154009582,-0.713332931628378,-1.52336367693324,-0.159468284835496,-9.7169577004791,-3.56666465814189
"37",-3.55542755126953,3.30221962928772,214,472,-1.94339154009582,-0.702253731112999,-0.445678258331905,0.542497933361261,-9.7169577004791,-3.51126865556499
"38",7.39447116851807,-4.64927530288696,214,476,-1.94339154009582,-0.680095330082241,1.09496375050426,-0.737223224823738,-9.7169577004791,-3.4004766504112
"39",-10.1051578521729,7.03730201721191,214,623,-1.94339154009582,0.134225907798121,-1.36722008317853,1.14362564584331,-9.7169577004791,0.671129538990603
"40",7.99827861785889,5.02245473861694,214,625,-1.94339154009582,0.1453051083135,1.1799189766217,0.819354208217644,-9.7169577004791,0.726525541567498
"41",9.32976627349854,-1.92046070098877,215,450,-1.93407968037231,-0.824124936782169,1.36725822687597,-0.298045207029514,-9.67039840186153,-4.12062468391084
"42",-10.2179040908813,-2.42311215400696,215,468,-1.93407968037231,-0.724412132143757,-1.38308338896223,-0.378942410021742,-9.67039840186153,-3.62206066071878
"43",8.64248657226562,7.39896059036255,215,472,-1.93407968037231,-0.702253731112999,1.27055852155118,1.20183132063122,-9.67039840186153,-3.51126865556499
"44",-9.55960083007812,0.998735070228577,215,476,-1.93407968037231,-0.680095330082241,-1.29046064567471,0.171772937253615,-9.67039840186153,-3.4004766504112
"45",7.81438970565796,5.33246850967407,215,482,-1.93407968037231,-0.646857728536103,1.15404595346908,0.869248119429888,-9.67039840186153,-3.23428864268052
"46",-5.84816741943359,-15.516339302063,215,623,-1.93407968037231,0.134225907798121,-0.768264927544088,-2.48617884206547,-9.67039840186153,0.671129538990603
"47",7.31370544433594,-4.83272552490234,215,625,-1.93407968037231,0.1453051083135,1.08360007758514,-0.766747878060562,-9.67039840186153,0.726525541567498
"48",-3.80848383903503,-3.76857018470764,216,457,-1.92476782064879,-0.785347734978342,-0.481283076011828,-0.595481705339721,-9.62383910324396,-3.92673867489171
"49",-5.88310432434082,-11.5327386856079,216,466,-1.92476782064879,-0.735491332659136,-0.773180522175253,-1.84505436948253,-9.62383910324396,-3.67745666329568
"50",-8.39851093292236,6.83059692382812,216,471,-1.92476782064879,-0.707793331370688,-1.12709622401473,1.11035833148743,-9.62383910324396,-3.53896665685344
"51",-5.03319454193115,-3.0554883480072,216,475,-1.92476782064879,-0.68563493033993,-0.653598894252531,-0.480717636227324,-9.62383910324396,-3.42817465169965
"52",-3.09917950630188,-10.0531044006348,216,480,-1.92476782064879,-0.657936929051483,-0.381484522616679,-1.60692062016777,-9.62383910324396,-3.28968464525741
"53",-5.0924015045166,4.07515954971313,216,628,-1.92476782064879,0.161923909086568,-0.661929266624825,0.666895619407916,-9.62383910324396,0.809619545432841
"54",-5.58846855163574,2.53578758239746,217,449,-1.91545596092528,-0.829664537039858,-0.731725504156224,0.419147630671921,-9.57727980462638,-4.14832268519929
"55",5.97514963150024,-5.06042051315308,217,473,-1.91545596092528,-0.696714130855309,0.895266343255727,-0.80339332606281,-9.57727980462638,-3.48357065427655
"56",-8.10835933685303,2.69404339790344,217,482,-1.91545596092528,-0.646857728536103,-1.08627212606874,0.444617472159129,-9.57727980462638,-3.23428864268052
"57",-2.99104905128479,3.83783078193665,217,483,-1.91545596092528,-0.641318128278414,-0.366270653913688,0.628699701764731,-9.57727980462638,-3.20659064139207
"58",4.34351825714111,-5.99890279769897,217,631,-1.91545596092528,0.178542709859637,0.665697111375058,-0.954433557661966,-9.57727980462638,0.892713549298184
"59",-7.73116827011108,3.84993410110474,218,451,-1.90614410120176,-0.818585336524479,-1.03320164408061,0.630647621464836,-9.53072050600881,-4.09292668262239
"60",-10.5134925842285,8.03708934783936,218,453,-1.90614410120176,-0.8075061360091,-1.42467245401507,1.3045323698748,-9.53072050600881,-4.0375306800455
"61",-6.05178308486938,2.20608925819397,218,462,-1.90614410120176,-0.757649733689894,-0.796913489129468,0.366085668751516,-9.53072050600881,-3.78824866844947
"62",7.49984264373779,7.84517192840576,218,468,-1.90614410120176,-0.724412132143757,1.10978943295218,1.27364499783113,-9.53072050600881,-3.62206066071878
"63",-5.66042757034302,7.26466703414917,218,469,-1.90614410120176,-0.718872531886067,-0.741850080645202,1.18021798794848,-9.53072050600881,-3.59436265943034
"64",-9.26642513275146,5.55392694473267,218,472,-1.90614410120176,-0.702253731112999,-1.24921105909588,0.904889850628918,-9.53072050600881,-3.51126865556499
"65",-1.21738195419312,-8.71285629272461,218,479,-1.90614410120176,-0.663476529309172,-0.116717109228215,-1.3912198147796,-9.53072050600881,-3.31738264654586
"66",-4.29122591018677,4.49236440658569,218,480,-1.90614410120176,-0.657936929051483,-0.549204500061617,0.734040965936023,-9.53072050600881,-3.28968464525741
"67",6.35283994674683,3.877032995224,218,630,-1.90614410120176,0.173003109601947,0.948407069109924,0.635008943262013,-9.53072050600881,0.865015548009737
"68",-3.90336298942566,3.43797278404236,219,449,-1.89683224147825,-0.829664537039858,-0.49463249673207,0.564346175221658,-9.48416120739123,-4.14832268519929
"69",-9.43729877471924,7.65856075286865,219,463,-1.89683224147825,-0.752110133432205,-1.27325284411647,1.24361161772768,-9.48416120739123,-3.76055066716102
"70",-10.0260486602783,6.71477890014648,219,484,-1.89683224147825,-0.635778528020724,-1.35608948302991,1.09171846858506,-9.48416120739123,-3.17889264010362
"71",-6.28237581253052,6.59406328201294,219,624,-1.89683224147825,0.13976550805581,-0.829357701834821,1.07229038217281,-9.48416120739123,0.698827540279051
"72",-10.6924819946289,7.83892917633057,219,628,-1.89683224147825,0.161923909086568,-1.44985612117551,1.27264028337377,-9.48416120739123,0.809619545432841
"73",10.7228879928589,2.70440769195557,219,634,-1.89683224147825,0.195161510632705,1.56326934069477,0.446285511502836,-9.48416120739123,0.975807553163527
"74",-3.66711950302124,-3.42469239234924,220,463,-1.88752038175473,-0.752110133432205,-0.461393226782401,-0.540137686326351,-9.43760190877365,-3.76055066716102
"75",-7.42372846603394,7.02578163146973,220,466,-1.88752038175473,-0.735491332659136,-0.989945109068675,1.14177154400328,-9.43760190877365,-3.67745666329568
"76",9.55859470367432,2.5916383266449,220,471,-1.88752038175473,-0.707793331370688,1.39945420433353,0.428136302578711,-9.43760190877365,-3.53896665685344
"77",6.06755685806274,5.14376974105835,220,476,-1.88752038175473,-0.680095330082241,0.908267966266628,0.838878760110564,-9.43760190877365,-3.4004766504112
"78",-10.0538511276245,2.12463593482971,220,622,-1.88752038175473,0.128686307540431,-1.36000126799149,0.3529764934074,-9.43760190877365,0.643431537702155
"79",-0.828357517719269,-7.47258043289185,220,624,-1.88752038175473,0.13976550805581,-0.0619816815650954,-1.19160863809487,-9.43760190877365,0.698827540279051
"80",-10.9265661239624,7.60278224945068,220,626,-1.88752038175473,0.150844708571189,-1.48279157130906,1.23463457232871,-9.43760190877365,0.754223542855946
"81",6.26749277114868,5.95229911804199,221,446,-1.87820852203122,-0.846283337812927,0.93639878963384,0.969004247149908,-9.39104261015608,-4.23141668906463
"82",-8.74159812927246,5.68671369552612,221,460,-1.87820852203122,-0.768728934205273,-1.17536831866302,0.926260676614033,-9.39104261015608,-3.84364467102637
"83",4.49437665939331,-5.99689292907715,221,466,-1.87820852203122,-0.735491332659136,0.686922768145347,-0.954110087494097,-9.39104261015608,-3.67745666329568
"84",8.07487106323242,3.8596727848053,221,472,-1.87820852203122,-0.702253731112999,1.19069547254387,0.632214974483456,-9.39104261015608,-3.51126865556499
"85",-1.35780501365662,-8.109299659729,221,479,-1.87820852203122,-0.663476529309172,-0.136474521598415,-1.2940828361365,-9.39104261015608,-3.31738264654586
"86",4.22601795196533,9.3421688079834,221,480,-1.87820852203122,-0.657936929051483,0.649164912234463,1.51457309963757,-9.39104261015608,-3.28968464525741
"87",-8.60451412200928,7.27584648132324,221,634,-1.87820852203122,0.195161510632705,-1.15608070827192,1.18201721881104,-9.39104261015608,0.975807553163527
"88",8.44226932525635,3.37851786613464,222,478,-1.8688966623077,-0.669016129566862,1.24238811472554,0.554777444177539,-9.34448331153851,-3.34508064783431
"89",-5.88477754592896,4.67485094070435,223,456,-1.85958480258419,-0.790887335236031,-0.773415943117012,0.763410522326046,-9.29792401292093,-3.95443667618016
"90",7.55318069458008,2.57151889801025,223,465,-1.85958480258419,-0.741030932916826,1.11729405412722,0.424898262595794,-9.29792401292093,-3.70515466458413
"91",-5.57819414138794,-16.3550262451172,223,468,-1.85958480258419,-0.724412132143757,-0.73027990283617,-2.62115791647537,-9.29792401292093,-3.62206066071878
"92",10.1876983642578,4.68417739868164,223,478,-1.85958480258419,-0.669016129566862,1.48796858717947,0.764911531344636,-9.29792401292093,-3.34508064783431
"93",8.64705848693848,1.30528652667999,223,483,-1.85958480258419,-0.641318128278414,1.271201786296,0.221109620259714,-9.29792401292093,-3.20659064139207
"94",-8.54771518707275,1.47994756698608,223,626,-1.85958480258419,0.150844708571189,-1.14808914346756,0.2492197342316,-9.29792401292093,0.754223542855946
"95",7.16473054885864,4.13054847717285,223,634,-1.85958480258419,0.195161510632705,1.06263942871453,0.675809966081591,-9.29792401292093,0.975807553163527
"96",-9.25504970550537,-1.96793472766876,223,635,-1.85958480258419,0.200701110890395,-1.24761054556308,-0.305685722042709,-9.29792401292093,1.00350555445197
"97",-5.74939823150635,-15.9726228713989,224,445,-1.85027294286067,-0.851822938070616,-0.754368181647767,-2.55961355375077,-9.25136471430335,-4.25911469035308
"98",-7.66627168655396,6.35526990890503,224,457,-1.85027294286067,-0.785347734978342,-1.02407074657949,1.03385874955439,-9.25136471430335,-3.92673867489171
"99",-6.18001699447632,-4.70467233657837,224,478,-1.85027294286067,-0.669016129566862,-0.814955897845151,-0.746138876122052,-9.25136471430335,-3.34508064783431
"100",6.65581130981445,8.12242126464844,224,484,-1.85027294286067,-0.635778528020724,0.991034898038865,1.31826576973741,-9.25136471430335,-3.17889264010362
"101",8.16527366638184,-0.918455421924591,224,630,-1.85027294286067,0.173003109601947,1.20341504664079,-0.136781524266807,-9.25136471430335,0.865015548009737
"102",8.80057621002197,5.7696418762207,225,452,-1.84096108313716,-0.813045736266789,1.29280160738438,0.939607216899838,-9.20480541568578,-4.06522868133395
"103",8.33849239349365,-1.62879252433777,225,460,-1.84096108313716,-0.768728934205273,1.22778678326913,-0.251103853232104,-9.20480541568578,-3.84364467102637
"104",-11.1545124053955,-0.748194873332977,225,480,-1.84096108313716,-0.657936929051483,-1.51486343114273,-0.109379629617383,-9.20480541568578,-3.28968464525741
"105",6.92682504653931,9.09641361236572,226,445,-1.83164922341364,-0.851822938070616,1.02916631445237,1.47502102468205,-9.15824611706821,-4.25911469035308
"106",-6.25278186798096,6.58642911911011,226,452,-1.83164922341364,-0.813045736266789,-0.825193857460824,1.07106173273329,-9.15824611706821,-4.06522868133395
"107",6.82239627838135,5.39397144317627,227,460,-1.82233736369013,-0.768728934205273,1.0144732701355,0.879146460051943,-9.11168681845063,-3.84364467102637
"108",-3.51668310165405,3.84032511711121,227,632,-1.82233736369013,0.184082310117326,-0.440226945199759,0.629101142440443,-9.11168681845063,0.920411550586632
"109",4.33506345748901,8.50294017791748,227,633,-1.82233736369013,0.189621910375016,0.664507527813269,1.37950684560473,-9.11168681845063,0.94810955187508
"110",6.44553470611572,5.72824764251709,227,635,-1.82233736369013,0.200701110890395,0.961449147757155,0.932945189551619,-9.11168681845063,1.00350555445197
"111",8.2576847076416,7.37620687484741,228,440,-1.81302550396661,-0.879520939359064,1.21641720637655,1.19816931601191,-9.06512751983306,-4.39760469679532
"112",8.8903694152832,-0.77370947599411,228,451,-1.81302550396661,-0.818585336524479,1.30543543968491,-0.113485974040243,-9.06512751983306,-4.09292668262239
"113",4.09538793563843,9.04391860961914,228,456,-1.81302550396661,-0.790887335236031,0.630785373216034,1.46657242900453,-9.06512751983306,-3.95443667618016
"114",10.4233369827271,4.59194183349609,228,618,-1.81302550396661,0.106527906509673,1.52112275269351,0.750067051745275,-9.06512751983306,0.532639532548365
"115",-4.68105268478394,-9.71678256988525,228,624,-1.81302550396661,0.13976550805581,-0.604052816058202,-1.55279266480329,-9.06512751983306,0.698827540279051
"116",-11.8887348175049,7.5072717666626,228,625,-1.81302550396661,0.1453051083135,-1.61816793841461,1.21926302437515,-9.06512751983306,0.726525541567498
"117",9.11709117889404,5.15716218948364,228,627,-1.81302550396661,0.156384308828879,1.33733501083848,0.841034153499598,-9.06512751983306,0.781921544144394
"118",8.73467445373535,-0.874300897121429,228,629,-1.81302550396661,0.167463509344258,1.28352928288263,-0.12967525304332,-9.06512751983306,0.837317546721289
"119",-4.1362099647522,2.76324892044067,228,636,-1.81302550396661,0.206240711148085,-0.527393880284434,0.455755474787513,-9.06512751983306,1.03120355574042
"120",8.36473846435547,0.726276338100433,229,453,-1.8037136442431,-0.8075061360091,1.23147958448778,0.127923169730556,-9.01856822121548,-4.0375306800455
"121",8.96539306640625,-2.22069525718689,229,455,-1.8037136442431,-0.796426935493721,1.31599120750836,-0.346365242099943,-9.01856822121548,-3.9821346774686
"122",9.56261444091797,1.99874269962311,229,478,-1.8037136442431,-0.669016129566862,1.40001977815486,0.33271511637824,-9.01856822121548,-3.34508064783431
"123",5.06657123565674,8.80067348480225,229,479,-1.8037136442431,-0.663476529309172,0.767430088256591,1.42742432723137,-9.01856822121548,-3.31738264654586
"124",3.36647701263428,-6.1651177406311,229,621,-1.8037136442431,0.123146707282742,0.52822818822122,-0.981184348688199,-9.01856822121548,0.615733536413708
"125",-10.7702007293701,-1.57752668857574,229,633,-1.8037136442431,0.189621910375016,-1.46079108511262,-0.242853080858316,-9.01856822121548,0.94810955187508
"126",6.9472393989563,-1.65595805644989,230,454,-1.79440178451958,-0.80196653575141,1.03203859754116,-0.25547589981124,-8.9720089225979,-4.00983267875705
"127",7.76522827148438,8.34858894348145,230,458,-1.79440178451958,-0.779808134720652,1.14712897892523,1.35466541110912,-8.9720089225979,-3.89904067360326
"128",-4.72505187988281,-6.53667259216309,230,478,-1.79440178451958,-0.669016129566862,-0.610243467685126,-1.04098273993256,-8.9720089225979,-3.34508064783431
"129",-5.98886156082153,-15.9143037796021,230,620,-1.79440178451958,0.117607107025052,-0.788060480924659,-2.55022762364137,-8.9720089225979,0.58803553512526
"130",-3.60943365097046,-4.97847270965576,230,628,-1.79440178451958,0.161923909086568,-0.453276873448069,-0.790204568615709,-8.9720089225979,0.809619545432841
"131",-6.37919759750366,2.70003294944763,230,629,-1.79440178451958,0.167463509344258,-0.842980449690065,0.445581436282167,-8.9720089225979,0.837317546721289
"132",-7.52522802352905,1.77798092365265,231,455,-1.78508992479607,-0.796426935493721,-1.00422601578361,0.297185506155546,-8.92544962398033,-3.9821346774686
"133",-3.11516761779785,-8.17797088623047,231,457,-1.78508992479607,-0.785347734978342,-0.383734037141242,-1.30513484865264,-8.92544962398033,-3.92673867489171
"134",8.15371608734131,3.51291298866272,231,476,-1.78508992479607,-0.680095330082241,1.20178890449592,0.576407123039575,-8.92544962398033,-3.4004766504112
"135",4.9097466468811,9.16771125793457,231,623,-1.78508992479607,0.134225907798121,0.745364993805116,1.48649573558126,-8.92544962398033,0.671129538990603
"136",-0.29727578163147,-7.44212818145752,232,440,-1.77577806507255,-0.879520939359064,0.0127410947528187,-1.18670762378155,-8.87889032536276,-4.39760469679532
"137",8.88980007171631,-2.52318644523621,232,477,-1.77577806507255,-0.674555729824551,1.30535533349954,-0.395048461647108,-8.87889032536276,-3.37277864912276
"138",10.5944671630859,2.81398367881775,232,618,-1.77577806507255,0.106527906509673,1.54520063246094,0.463920775061783,-8.87889032536276,0.532639532548365
"139",-1.38667750358582,-9.03831577301025,232,619,-1.77577806507255,0.112067506767362,-0.140536857883247,-1.4435995731277,-8.87889032536276,0.560337533836812
"140",-4.18179082870483,-2.36238121986389,232,622,-1.77577806507255,0.128686307540431,-0.533807071456475,-0.369168315710905,-8.87889032536276,0.643431537702155
"141",6.7281641960144,4.0892391204834,232,624,-1.77577806507255,0.13976550805581,1.00121489136965,0.66916159892077,-8.87889032536276,0.698827540279051
"142",1.82125890254974,-7.18995475769043,232,630,-1.77577806507255,0.173003109601947,0.310817233642379,-1.14612259308237,-8.87889032536276,0.865015548009737
"143",6.19684267044067,6.68913650512695,233,441,-1.76646620534904,-0.873981339101374,0.926458376862482,1.08759155713848,-8.83233102674518,-4.36990669550687
"144",4.0311918258667,-6.52796316146851,233,469,-1.76646620534904,-0.718872531886067,0.621753031817346,-1.0395810358718,-8.83233102674518,-3.59436265943034
"145",10.49387550354,1.86003541946411,233,471,-1.76646620534904,-0.707793331370688,1.53104746626271,0.310391434765175,-8.83233102674518,-3.53896665685344
"146",-3.94295859336853,-8.14676952362061,234,435,-1.75715434562552,-0.907218940647512,-0.500203566598624,-1.30011327167415,-8.7857717281276,-4.53609470323756
"147",5.56665754318237,7.09393882751465,234,436,-1.75715434562552,-0.901679340389822,0.837791832518706,1.15274082796878,-8.7857717281276,-4.50839670194911
"148",-8.44743919372559,6.89197731018066,234,445,-1.75715434562552,-0.851822938070616,-1.1339803912515,1.12023694925464,-8.7857717281276,-4.25911469035308
"149",-4.236976146698,-2.41104030609131,234,455,-1.75715434562552,-0.796426935493721,-0.541571601645015,-0.376999555334941,-8.7857717281276,-3.9821346774686
"150",-3.57637166976929,4.22513914108276,234,617,-1.75715434562552,0.100988306251983,-0.44862507908564,0.691033477509922,-8.7857717281276,0.504941531259917
"151",5.77688217163086,7.92911195755005,234,619,-1.75715434562552,0.112067506767362,0.867370269924198,1.28715438596894,-8.7857717281276,0.560337533836812
"152",9.41281700134277,2.58101010322571,235,439,-1.74784248590201,-0.885060539616753,1.37894339798628,0.426425786191608,-8.73921242951003,-4.42530269808377
"153",5.80033302307129,-5.43454885482788,235,451,-1.74784248590201,-0.818585336524479,0.870669786001622,-0.863605897258774,-8.73921242951003,-4.09292668262239
"154",-5.91482543945312,2.49664521217346,235,455,-1.74784248590201,-0.796426935493721,-0.77764365774936,0.41284802037418,-8.73921242951003,-3.9821346774686
"155",8.86437129974365,-0.0464237853884697,235,471,-1.74784248590201,-0.707793331370688,1.30177752558215,0.00356407683096804,-8.73921242951003,-3.53896665685344
"156",-10.7148904800415,7.72930288314819,235,474,-1.74784248590201,-0.69117453059762,-1.45300897718491,1.2549969234678,-8.73921242951003,-3.4558726529881
"157",4.47880744934082,-7.17847633361816,235,621,-1.74784248590201,0.123146707282742,0.684732192719484,-1.14427524459341,-8.73921242951003,0.615733536413708
"158",6.39978885650635,0.351993411779404,236,434,-1.73853062617849,-0.912758540905201,0.955012743234915,0.0676857195345807,-8.69265313089245,-4.563792704526
"159",-4.0767822265625,-9.76107215881348,236,440,-1.73853062617849,-0.879520939359064,-0.519032444960863,-1.55992067337554,-8.69265313089245,-4.39760469679532
"160",7.31703424453735,-0.275813162326813,236,621,-1.73853062617849,0.123146707282742,1.08406843711618,-0.0333540676984389,-8.69265313089245,0.615733536413708
"161",9.75929355621338,1.32222211360931,237,438,-1.72921876645498,-0.890600139874443,1.42769237267276,0.223835249729971,-8.64609383227488,-4.45300069937221
"162",-10.2511653900146,7.22418546676636,237,445,-1.72921876645498,-0.851822938070616,-1.3877632271986,1.1737028459861,-8.64609383227488,-4.25911469035308
"163",-4.22752666473389,3.63344573974609,237,452,-1.72921876645498,-0.813045736266789,-0.540242067075956,0.595805778654822,-8.64609383227488,-4.06522868133395
"164",9.2108736038208,3.38347840309143,237,460,-1.72921876645498,-0.768728934205273,1.35053012316144,0.555575797714039,-8.64609383227488,-3.84364467102637
"165",8.8918924331665,5.74112319946289,237,468,-1.72921876645498,-0.724412132143757,1.3056497270853,0.935017393934255,-8.64609383227488,-3.62206066071878
"166",5.60723209381104,5.01913833618164,238,432,-1.71990690673146,-0.92383774142058,0.843500639402481,0.818820463255003,-8.59953453365731,-4.6191887071029
"167",6.69715452194214,-1.29774117469788,238,439,-1.71990690673146,-0.885060539616753,0.996851854981949,-0.197824134110909,-8.59953453365731,-4.42530269808377
"168",7.61072111129761,8.6138162612915,238,442,-1.71990690673146,-0.868441738843685,1.12538994482626,1.397351347933,-8.59953453365731,-4.34220869421842
"169",-3.56170415878296,-3.16766357421875,239,443,-1.71059504700795,-0.862902138585995,-0.446561371998581,-0.498771223839665,-8.55297523503973,-4.31451069292998
"170",7.21012830734253,1.67407560348511,239,449,-1.71059504700795,-0.829664537039858,1.06902685709328,0.280462885088614,-8.55297523503973,-4.14832268519929
"171",-6.27043771743774,-11.5644950866699,239,463,-1.71059504700795,-0.752110133432205,-0.827678021385159,-1.85016527487749,-8.55297523503973,-3.76055066716102
"172",-4.44752931594849,4.75809717178345,239,620,-1.71059504700795,0.117607107025052,-0.571196264479082,0.776808249943279,-8.55297523503973,0.58803553512526
"173",-7.40308570861816,7.23313283920288,240,452,-1.70128318728443,-0.813045736266789,-0.987040689578888,1.17514284461715,-8.50641593642215,-4.06522868133395
"174",-2.58789110183716,4.3107442855835,240,462,-1.70128318728443,-0.757649733689894,-0.309546652257597,0.704810850897131,-8.50641593642215,-3.78824866844947
"175",-5.9061164855957,2.674724817276,240,464,-1.70128318728443,-0.746570533174515,-0.776418314893767,0.441508321416291,-8.50641593642215,-3.73285266587258
"176",-1.27740836143494,-8.96918869018555,240,615,-1.70128318728443,0.0899091057366043,-0.125162776809518,-1.43247419466126,-8.50641593642215,0.449545528683022
"177",0.190084099769592,-7.86406850814819,241,438,-1.69197132756092,-0.890600139874443,0.0813122410184026,-1.25461510132676,-8.45985663780458,-4.45300069937221
"178",-1.49557077884674,-8.16518592834473,241,446,-1.69197132756092,-0.846283337812927,-0.155858054785604,-1.30307722536892,-8.45985663780458,-4.23141668906463
"179",-3.93875551223755,-8.17080307006836,241,454,-1.69197132756092,-0.80196653575141,-0.499612196438712,-1.30398125350118,-8.45985663780458,-4.00983267875705
"180",-9.50582599639893,-2.87071013450623,241,456,-1.69197132756092,-0.790887335236031,-1.28289456950319,-0.450979254777566,-8.45985663780458,-3.95443667618016
"181",-5.35895776748657,-10.627124786377,241,462,-1.69197132756092,-0.757649733689894,-0.699433520039315,-1.69930400708177,-8.45985663780458,-3.78824866844947
